Substance,Sector,EDGAR Country Code,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
GWP_100_AR5_CH4,Agriculture,STP,São Tomé and Príncipe,0.004365789,0.004152793,0.003503152,0.003834128,0.003529113,0.003772159,0.00430032,0.004154328,0.004187763,0.004226134,0.004243829,0.00448448,0.004655763,0.004807388,0.004937202,0.005093525,0.005199502,0.005290713,0.005380476,0.005499394,0.005610376,0.005693796,0.005828861,0.005738137,0.005833016,0.005924863,0.006026189,0.006101286,0.006132007,0.006223364,0.006397742,0.006642818,0.007141298,0.007575496,0.006752965,0.006304709,0.005841214,0.005726175,0.005780718,0.00601193,0.005693487,0.005610187,0.005927992,0.006378469,0.006664089,0.006606005,0.006916058,0.007442191,0.007225281,0.007238031,0.007312245,0.007260353,0.008133174,0.008003827,0.008159536
GWP_100_AR5_CH4,Agriculture,SUR,Suriname,0.412011964,0.405776143,0.375843156,0.447625997,0.43964151,0.465872853,0.469394175,0.498575466,0.561094558,0.603557711,0.663808126,0.724240495,0.752543564,0.737843287,0.775850997,0.779495589,0.791651208,0.760795853,0.759174316,0.767392133,0.616102201,0.688698944,0.768848139,0.672982789,0.681929952,0.69082637,0.696644971,0.631425318,0.609144275,0.604993881,0.536580265,0.585496729,0.429182893,0.528349239,0.498583963,0.463634952,0.476313003,0.462127861,0.480438949,0.589083342,0.588298031,0.614176802,0.575657131,0.629380681,0.650780615,0.630446896,0.656201544,0.640104294,0.607526786,0.636015727,0.607065805,0.608468829,0.503315216,0.506339385,0.505510651
GWP_100_AR5_CH4,Agriculture,SVK,Slovakia,3.814414041,3.922345019,4.006625397,4.138537543,4.234349135,4.267463632,4.250054842,4.348832153,4.470479542,4.578726735,4.626167744,4.694197782,4.741427671,4.806492823,4.876182401,4.832923624,4.812227136,4.853725302,4.876904977,4.948023805,5.009872821,4.736064398,4.212965144,3.671962074,3.133866392,2.882099637,3.006908061,2.973610443,2.791635708,2.531454232,2.414959414,2.395147463,2.353975011,2.303806247,2.237376508,1.967534652,1.956571774,1.907800004,1.849121334,1.774694063,1.755103648,1.731427628,1.702398593,1.734702609,1.703610029,1.700509521,1.674599345,1.620371998,1.608131232,1.574311926,1.586388086,1.522385281,1.498531213,1.489410061,1.473939956
GWP_100_AR5_CH4,Agriculture,SVN,Slovenia,1.859891116,1.912598133,1.898007955,1.992237901,2.153494053,2.226124788,2.176678275,2.152442809,2.151608899,2.14725998,2.142737731,2.169345411,2.166275693,2.115193961,2.133928193,2.079555128,2.013407969,2.033669557,1.970546069,1.913694172,1.893395532,1.822474032,1.517694557,1.591024113,1.495453093,1.493003987,1.52725243,1.517425367,1.391749121,1.388043525,1.477113827,1.552601801,1.533539566,1.542508073,1.470596616,1.460611678,1.472821459,1.504844589,1.572018062,1.545674473,1.56449073,1.569994179,1.547087826,1.544821512,1.544281217,1.563008955,1.613179706,1.623831936,1.583728174,1.599258095,1.620216398,1.602871536,1.545137991,1.511257913,1.496726907
GWP_100_AR5_CH4,Agriculture,SWE,Sweden,4.716371445,4.601385762,4.634844397,4.715870987,4.75676784,4.721178691,4.714356436,4.747292308,4.801802229,4.874073439,4.950823268,4.948955856,4.989514317,4.93052491,4.902313559,4.750796498,4.494948933,4.322807875,4.35062141,4.447978779,4.522902742,4.395315714,4.518222384,4.661450707,4.745120002,4.649593243,4.672481556,4.656346458,4.573497777,4.512127497,4.434049453,4.389421729,4.353591933,4.320512316,4.36186898,4.331398245,4.275425612,4.187511111,4.218555054,4.175710889,4.173834229,4.156966795,4.127411763,4.124877168,4.116319329,4.024858551,4.027756456,4.045349212,4.008745566,3.913148605,3.87551382,3.864262539,3.866866727,3.797393816,3.793933856
GWP_100_AR5_CH4,Agriculture,SWZ,Eswatini,0.834405074,0.839544869,0.859531364,0.878501864,0.881824175,0.904876683,0.914136836,0.911318395,0.924516215,0.945377339,0.943346746,0.937260317,0.908311333,0.91467438,0.87124608,0.910305498,0.923735874,0.906164351,0.90019059,0.954353831,1.00457228,1.038785463,1.063462169,0.875821477,0.898876313,0.915561349,0.959714962,0.971085771,0.935883276,0.947775784,0.93225754,0.804670076,0.803703253,0.893618838,0.898761998,0.895787982,0.847899483,0.85273822,0.851909351,0.851078382,0.904663637,0.913208366,0.922501733,0.914063301,0.913316859,0.905458676,0.894037538,0.892141467,0.888870826,0.893000832,0.899567349,0.897949564,0.901369825,0.806426641,0.788668092
GWP_100_AR5_CH4,Agriculture,SYC,Seychelles,0.003038695,0.003358043,0.003768287,0.003892932,0.00414866,0.004381229,0.004411699,0.004118014,0.004394639,0.004642875,0.00490463,0.005186559,0.004795022,0.004549406,0.004429709,0.00495046,0.005152587,0.005211209,0.005401321,0.005498779,0.006525386,0.006615373,0.006325023,0.006125549,0.005858796,0.005491776,0.005150458,0.005030902,0.00477956,0.004536049,0.003755458,0.002802418,0.003046439,0.002962135,0.00271238,0.002542021,0.002270208,0.002459288,0.002069524,0.001774055,0.001695771,0.00161327,0.001617194,0.001726673,0.001735666,0.001707682,0.00170301,0.00171443,0.001794442,0.001810604,0.002048964,0.002331226,0.002371615,0.002247089,0.002337618
GWP_100_AR5_CH4,Agriculture,SYR,Syria,1.724880656,1.608796413,1.559492054,1.476913814,1.617201407,1.758025772,1.914222883,2.061704707,2.185277101,2.369531929,2.592272499,2.828463963,2.949355573,3.192768238,3.02692289,2.816460637,2.873453522,2.990025076,3.279591871,3.332346261,3.407318137,3.491150457,3.420913652,2.724314828,2.915092466,3.14804692,3.343461806,3.494206605,3.864648416,3.675861173,3.619099389,3.272773759,3.508149119,3.830306247,4.329571361,4.739962356,5.107259278,5.437017772,4.8240718,4.700975362,4.2779325,4.893687585,4.893210136,4.860434458,4.783686933,4.605275925,4.399218135,3.742093706,3.649111694,3.818122976,4.212508426,4.235272573,4.354198556,4.494977278,4.663024881
GWP_100_AR5_CH4,Agriculture,TCD,Chad,5.729497515,5.803010376,6.23904448,5.565953287,4.497385904,4.660953252,4.810435696,5.262345267,5.461355638,5.6156637,5.750734475,5.852992417,5.962628093,5.942117722,4.828314707,4.906104701,5.146246453,5.4267173,5.736237876,6.034975979,6.31423483,11.46053141,12.0114678,12.55367402,13.17876569,13.82459376,14.44092076,15.1670627,15.86292725,16.61451408,17.37093279,18.38221543,19.45848796,20.58071922,21.73385365,23.02142172,24.34224144,25.77837805,27.32377808,28.92364601,30.66269097,32.33095551,34.23651439,36.34211671,38.37175775,41.63112339,44.06197347,46.69752578,49.44494175,52.37640851,55.4601155,58.11509376,61.98047588,65.87372336,69.16765261
GWP_100_AR5_CH4,Agriculture,TGO,Togo,0.412128444,0.384327065,0.430166872,0.424974946,0.443373056,0.47589717,0.478611133,0.478457755,0.491979366,0.47033462,0.414057327,0.426288688,0.498476411,0.445287213,0.491619184,0.509424582,0.573479063,0.604650407,0.732779192,0.703651285,0.781837666,0.693733754,0.579180583,0.572004919,0.579461218,0.485915381,0.613181572,0.696567767,0.740392107,0.776309406,0.799318428,0.812153521,0.835621384,0.850117378,0.857647471,0.915572661,0.9364124,0.950352184,0.963648796,1.007410589,1.025871392,1.0325089,1.317180575,1.372381029,1.260133028,1.306654227,1.366064175,1.428580805,1.485274198,1.571266946,1.651321475,1.736686828,1.82396212,1.914942841,1.990959994
GWP_100_AR5_CH4,Agriculture,THA,Thailand,39.31125125,38.9134489,37.40593218,40.19104124,38.84140605,41.69378303,41.97037164,42.61809083,45.33776456,43.46901111,43.95142864,45.80169605,45.88124502,48.75501944,48.8425983,49.45033512,47.58147169,47.0513252,49.65207004,49.41437174,45.89313697,49.11286028,49.92531819,49.65739605,50.73340423,48.86058658,47.62242537,47.88643335,44.70964205,44.69851892,44.47618928,45.41205637,44.29135872,46.27516935,45.82225924,46.96733979,47.22475772,49.83817145,49.87495245,50.87085517,53.16127268,52.61830644,51.66895594,49.59841503,45.01720545,41.00002296,44.7270534,44.98400402,44.86037368,41.62884189,44.91013708,45.54756895,45.71245641,45.88835544,45.9347305
GWP_100_AR5_CH4,Agriculture,TJK,Tajikistan,2.983117991,3.120174633,3.207280742,3.265404323,3.359285026,3.444285451,3.450597526,3.442391756,3.502586504,3.541095148,3.576376174,3.570839759,3.605905145,3.653054163,3.730572063,3.751305104,3.76162994,3.814827349,3.753570587,3.800971723,3.77327938,3.733339163,3.645524395,3.33048938,3.342611993,3.210285081,2.98098418,2.92657856,2.807610379,2.81095245,2.84763921,2.875154152,2.989101952,3.128128582,3.318298464,3.533392209,3.740098867,3.911502966,4.593552684,4.907706857,4.991156101,5.204988402,5.582117738,5.863924006,6.022527713,6.334041646,6.540980862,6.651580728,6.685884438,6.810745723,6.984529202,7.217735083,7.36532844,7.447509683,7.465123087
GWP_100_AR5_CH4,Agriculture,TKM,Turkmenistan,3.097363727,3.24718432,3.328062889,3.381365892,3.479270628,3.559845029,3.533734975,3.534042879,3.589780837,3.640141093,3.691230777,3.657891504,3.694190263,3.732077901,3.815758612,3.80574046,3.792039232,3.846672459,3.827254935,3.846238755,3.786753283,3.660495073,3.510733235,4.261056533,4.446079089,4.545577831,4.536725852,3.874769435,4.260854777,4.917202115,5.715013198,6.254369097,7.37603777,8.432111001,8.973539084,8.683164691,9.171000868,8.570595152,9.477037904,8.86338538,9.064152555,9.054848844,9.620387986,9.577184341,9.704181338,9.830120149,9.941739674,10.03261745,10.08908085,10.16376688,10.45727127,10.50922744,10.51408373,10.55337226,10.59490223
GWP_100_AR5_CH4,Agriculture,TLS,Timor-Leste,0.429001321,0.444410915,0.480493679,0.485934933,0.480377098,0.43507547,0.384164062,0.329826156,0.287821146,0.230093411,0.205259683,0.207957351,0.220616871,0.236061165,0.253149328,0.260421536,0.266514424,0.272578249,0.262690283,0.289286658,0.313160415,0.373778673,0.364753368,0.383210656,0.439176906,0.454555856,0.476371161,0.462313304,0.491231583,0.41262573,0.473142452,0.589396832,0.586394357,0.595942657,0.499757971,0.578790056,0.587389052,0.597518744,0.643664617,0.669255138,0.650622181,0.64938116,0.699894209,0.651234988,0.657078635,0.710718041,0.69319464,0.69970472,0.682927417,0.763809111,0.700200614,0.676437357,0.776280519,0.804707045,0.831351998
GWP_100_AR5_CH4,Agriculture,TON,Tonga,0.022912156,0.021609084,0.021576915,0.025849006,0.028105371,0.033949211,0.039136363,0.045259708,0.058319171,0.059057526,0.060163,0.069189121,0.061851387,0.049836309,0.042990499,0.052258481,0.055388165,0.062674516,0.068345627,0.061865368,0.056226403,0.056248307,0.05869247,0.058234336,0.056707315,0.053034165,0.053366106,0.05321898,0.053218114,0.054578664,0.056282768,0.056170354,0.056121278,0.056070049,0.056020642,0.05597141,0.055965768,0.056190723,0.056184745,0.056177453,0.056234676,0.056175042,0.056920226,0.057211112,0.05760327,0.058007395,0.058340405,0.058604752,0.058754976,0.058957945,0.059045532,0.059153503,0.059317895,0.059204621,0.05929455
GWP_100_AR5_CH4,Agriculture,TTO,Trinidad and Tobago,0.146546201,0.149945893,0.158480628,0.159771777,0.167235839,0.172374599,0.178115182,0.17651859,0.17046676,0.175217951,0.170323758,0.161740229,0.156265174,0.144469381,0.137493482,0.130933596,0.134016125,0.138431012,0.12862267,0.117689237,0.112250334,0.110095324,0.099603901,0.100249425,0.101059737,0.096483578,0.105381996,0.099097665,0.091647243,0.092410925,0.08961924,0.087526518,0.09452841,0.084695056,0.08300401,0.083181724,0.086505022,0.085139282,0.078111116,0.078065542,0.077282944,0.077926306,0.079432507,0.083302474,0.081963732,0.082171198,0.079341511,0.079957132,0.079304983,0.079580429,0.082799901,0.082501535,0.082805139,0.083272208,0.084116551
GWP_100_AR5_CH4,Agriculture,TUN,Tunisia,1.935878814,2.097612854,2.194996453,2.212601037,2.307731175,2.380121235,2.349166348,2.357263163,2.076264314,1.694755771,1.851685013,1.820945885,1.891264011,1.982628978,2.09200771,2.189867286,2.13075287,2.314205903,2.295901162,2.295685912,2.367363588,2.472578972,2.477070268,2.635881208,2.476197291,2.473827248,2.667941241,2.577287617,2.661789739,2.725946461,2.833032554,2.83900705,2.818422811,2.672751721,2.677913273,2.784854724,2.859703125,2.898460867,2.812803477,2.814006001,2.767312629,2.719989002,2.677508813,2.672547308,2.714522764,2.67577917,2.605611027,2.601941238,2.541764928,2.514349065,2.557383133,2.512710031,2.486474931,2.495669136,2.490220975
GWP_100_AR5_CH4,Agriculture,TUR,Türkiye,30.62446549,30.08644113,30.20945885,30.67935108,31.20655653,31.52698274,32.26436379,32.82532924,33.57700504,34.56702597,35.68529248,37.31806677,37.5447351,35.96349566,35.88781748,31.70694212,32.36919186,32.86320628,32.80711083,32.7678149,31.67135577,30.94138847,31.84961141,32.018429,31.66974663,30.87156237,30.46101727,30.28736484,29.22295901,28.82127693,29.06440936,27.75398472,27.12816871,26.71065194,26.43419311,26.71895687,27.94556405,28.06878397,28.36779258,28.58774707,28.22237549,30.0862842,33.01519696,36.48629204,38.10240245,38.5861787,38.39839439,38.92594311,45.04921348,46.64141162,48.43258513,49.17236428,47.61624312,46.07433775,46.38588228
GWP_100_AR5_CH4,Agriculture,TWN,Taiwan,6.709244726,6.42612016,6.444438958,6.344245459,6.720353148,6.716096491,6.941719295,6.944469638,6.55655716,6.426483421,6.049653798,6.117934777,6.127443291,6.111033396,5.763249035,5.703688107,5.455117536,5.332347572,5.177142599,5.201824963,5.157113408,5.122984672,5.084358878,5.078164846,4.911642429,4.912963797,4.84164341,5.010342308,4.490733219,4.279166822,4.295773141,4.203287591,4.01333457,3.688526905,3.395180647,3.591566018,3.632549502,3.521797284,3.443859804,3.459767553,3.30562224,3.461478204,3.524199338,3.498152006,3.528324662,3.314182401,3.446039465,3.493460574,3.533479319,3.498168778,3.439936617,3.14768537,3.234107211,3.052866021,3.11973901
GWP_100_AR5_CH4,Agriculture,TZA,Tanzania,10.38815119,10.50882581,10.6117736,10.69083252,10.8567383,11.0738102,11.61739098,11.88103219,12.23483471,12.50368361,12.73527171,13.16221304,13.46308673,13.71186625,12.91713117,13.22486621,13.44473495,13.71267057,13.81849256,14.03672666,14.1543427,14.28198062,14.32047453,14.62631189,14.75921568,16.92404586,15.34599631,15.31378209,15.91449026,18.44764504,18.10756015,18.40759546,19.01446751,19.48529462,19.30315641,19.67872446,20.49661693,20.5139015,21.34581734,21.5377173,22.48551546,24.65386012,25.52334895,27.37470258,28.83359297,29.68150942,30.23927626,30.21925846,30.83011132,32.10727742,33.76106911,34.48379709,35.39326604,41.51579222,43.65960994
GWP_100_AR5_CH4,Agriculture,UGA,Uganda,4.985438518,5.013631875,5.223402658,5.397129991,5.543073623,5.702157205,5.868340227,5.796056911,6.214168111,6.183971198,5.678270922,5.685405407,5.802197568,5.896325084,6.052809425,6.156148403,6.37001478,4.909613994,5.337856904,5.602114401,6.205455775,6.481835058,6.608817416,6.816671019,6.568840054,6.735663799,6.835366802,7.034490559,7.285352422,7.506877833,7.709158628,7.961103769,8.23244737,8.540775966,8.742544181,9.083227743,9.359100894,9.646555468,14.69948138,15.05986829,15.50922011,15.96212471,16.39568186,16.66954899,17.24124811,17.71228226,18.31247729,18.23492247,18.84682532,18.91513119,18.80238372,18.96241296,19.05766705,20.22636324,20.50506281
GWP_100_AR5_CH4,Agriculture,UKR,Ukraine,51.83043277,54.61118714,56.70573658,58.13663268,60.04126082,61.87626065,62.16986213,62.45779651,63.95927748,64.67762012,65.0755352,65.09500924,65.9628876,67.32435902,68.94061915,69.98273127,70.73799819,72.12737866,70.83975216,72.25450768,72.07280171,68.13486057,63.36183329,58.38222539,54.64033119,48.51173464,43.30163506,37.61867382,32.30042008,30.00135371,27.59601504,25.4566019,25.99139038,25.44194276,22.67612009,19.66025197,19.20081045,18.57729757,17.16444671,16.37315182,16.29040133,15.94297338,15.55106648,16.24172623,15.77197974,14.43107592,13.95934409,13.65718861,13.20882199,12.71767348,12.02853942,11.40655776,10.38167419,9.242009531,8.718081532
GWP_100_AR5_CH4,Agriculture,URY,Uruguay,18.20131055,17.96118856,18.38514729,19.27243017,20.31782386,21.60081814,20.19808658,20.07963019,20.22950419,21.2012657,23.47454363,23.90199502,23.53803213,20.81228042,19.73073962,20.36583238,20.50062636,21.66311322,22.43351423,21.00636929,19.59887576,20.59539855,21.82983076,22.7269407,23.08240844,23.04918908,23.49247976,23.2265847,22.65231003,22.89099698,22.54707884,22.71847098,23.73269037,24.48776939,25.24987309,25.53260897,26.40552864,25.79311869,26.24504636,25.65393344,24.18533453,24.09989201,23.07738225,22.83616696,22.95929685,22.51235516,22.59901279,22.22065437,21.67478503,21.5375105,21.07244408,22.23862065,21.74951885,22.15444809,22.9614145
GWP_100_AR5_CH4,Agriculture,USA,United States,243.3884086,249.3481085,250.3185803,252.7398161,262.0181832,264.7709279,257.6884663,253.6918722,251.2510586,247.045659,255.1364613,262.6507204,259.4392823,251.4412795,252.9433846,246.4069925,240.01575,235.5743972,237.9597217,234.2199125,234.9186409,234.1497737,239.3814135,240.687931,248.6484717,250.3924693,250.3816212,252.0884219,251.2030355,252.3429955,249.9867021,250.7903587,250.6779552,249.5240003,250.8772334,251.895356,252.4891224,253.491668,257.0876718,253.9939829,256.5780424,252.1145986,251.9670432,250.7294041,253.9670692,256.2707173,265.3698535,265.3180667,271.0389932,270.4505477,271.4444137,267.4147663,262.1047552,258.9629839,257.3468106
GWP_100_AR5_CH4,Agriculture,UZB,Uzbekistan,12.73228099,13.34324865,13.76571321,14.08416852,14.5289383,14.92156267,14.98548957,15.01679076,15.29904968,15.48844683,15.62871525,15.58697007,15.76633493,16.02172505,16.38606307,16.513381,16.58370423,16.86151294,16.6248306,16.86362902,16.75607151,16.02572701,15.13513727,15.13963049,15.17066323,14.8722677,14.07024406,13.68102425,13.85902461,14.01020613,13.9445734,14.09952309,14.35639361,14.75778951,15.78050355,16.7036132,17.63980235,18.72309868,19.79868837,21.28202089,22.66738454,24.10169958,25.68588741,26.82840436,27.9831284,29.00345489,31.57176101,32.37647589,33.20493992,33.66870965,34.20888139,35.13140451,35.91976721,37.62199105,37.78621196
GWP_100_AR5_CH4,Agriculture,VCT,Saint Vincent and the Grenadines,0.013628594,0.013326814,0.013472566,0.013783189,0.013956418,0.014175834,0.014492727,0.014729847,0.015065427,0.015333557,0.015611042,0.016061516,0.01638659,0.017120833,0.01797089,0.017100947,0.0163013,0.014469545,0.016141238,0.015227352,0.014476699,0.013487778,0.013667412,0.013853682,0.013945843,0.014038707,0.014039789,0.014051611,0.014073858,0.014057163,0.013711415,0.013401669,0.012949588,0.012053591,0.01207269,0.012160648,0.012569578,0.013200695,0.013496394,0.014138619,0.014313646,0.014009299,0.012995256,0.011164309,0.01032146,0.00981491,0.00937692,0.008982649,0.008632987,0.008511207,0.008149992,0.007850822,0.007560558,0.007497891,0.007270872
GWP_100_AR5_CH4,Agriculture,VEN,Venezuela,14.39876556,14.72519343,14.94086641,15.69332646,16.11653277,16.77117974,17.01545763,17.95986837,18.62098155,19.43566086,20.02059575,20.76157007,21.1561243,21.21495895,21.68025327,22.44295068,23.04770032,23.78893154,24.30152322,24.53906704,25.06041377,25.57577165,25.43624404,24.68007938,25.0772659,24.91150932,25.40560444,26.18527864,26.94517773,27.87550515,28.78722873,29.57116057,30.08017536,30.54708548,31.56036906,32.50737432,32.78169456,33.21916222,33.69778027,33.90536978,28.44286461,28.82093456,33.61815888,33.50527528,33.20024198,32.74508415,31.78096245,31.26426751,30.8874426,31.01184355,31.57439072,31.27128997,32.77136746,32.27010912,32.45881937
